timestamp,OPEN,HIGH,LOW,CLOSE,VOLUME,PriceRange
1485514620.0,9.426,9.426,9.423,9.423,2541.0,0.0030000000000001137
1485514680.0,9.425,9.429,9.425,9.429,1010.0,0.0039999999999995595
1485514740.0,9.424,9.424,9.424,9.424,1130.0,0.0
1485514800.0,9.43,9.43,9.43,9.43,320.0,0.0
1485514860.0,9.434,9.441,9.432,9.439,4588.0,0.009000000000000341
1485514920.0,9.432,9.432,9.432,9.432,1080.0,0.0
1485514980.0,9.43,9.43,9.429,9.429,4083.0,0.0009999999999994458
1485515040.0,9.437,9.437,9.437,9.437,602.0,0.0
1485515100.0,9.441,9.441,9.44,9.44,3831.0,0.0010000000000012221
1485515160.0,9.438,9.438,9.438,9.438,100.0,0.0
1485515220.0,9.434,9.434,9.43,9.431,4668.0,0.0039999999999995595
1485515280.0,9.434,9.434,9.434,9.434,793.0,0.0
1485515340.0,9.433,9.434,9.43,9.43,5860.0,0.0039999999999995595
1485515400.0,9.432,9.433,9.427,9.433,1132.0,0.006000000000000227
1485515580.0,9.428,9.428,9.426,9.426,2490.0,0.002000000000000668
1485515640.0,9.424,9.424,9.424,9.424,742.0,0.0
1485515700.0,9.422,9.422,9.419,9.419,1443.0,0.0030000000000001137
1485515760.0,9.419,9.419,9.419,9.419,15.0,0.0
1485515820.0,9.419,9.419,9.415,9.415,373.0,0.004000000000001336
1485515880.0,9.415,9.415,9.415,9.415,1655.0,0.0
1485515940.0,9.41,9.41,9.409,9.409,612.0,0.0009999999999994458
1485516000.0,9.408,9.408,9.405,9.405,1939.0,0.0030000000000001137
1485516060.0,9.412,9.412,9.404,9.404,1779.0,0.008000000000000895
1485516120.0,9.405,9.405,9.405,9.405,308.0,0.0
1485516240.0,9.405,9.41,9.405,9.41,1846.0,0.005000000000000782
1485516300.0,9.405,9.405,9.405,9.405,2465.0,0.0
1485516420.0,9.405,9.405,9.405,9.405,2580.0,0.0
1485516480.0,9.405,9.405,9.405,9.405,2051.0,0.0
1485516540.0,9.407,9.407,9.406,9.406,2027.0,0.0009999999999994458
1485516600.0,9.406,9.406,9.406,9.406,400.0,0.0
1485516660.0,9.405,9.405,9.405,9.405,279.0,0.0
1485516720.0,9.408,9.41,9.408,9.408,1570.0,0.002000000000000668
1485516780.0,9.405,9.405,9.405,9.405,200.0,0.0
1485516900.0,9.407,9.407,9.407,9.407,600.0,0.0
1485516960.0,9.408,9.408,9.408,9.408,84.0,0.0
1485517020.0,9.411,9.412,9.409,9.409,1648.0,0.0030000000000001137
1485517080.0,9.409,9.411,9.406,9.411,6935.0,0.004999999999999005
1485517140.0,9.409,9.409,9.409,9.409,5671.0,0.0
1485517260.0,9.41,9.413,9.41,9.413,2890.0,0.0030000000000001137
1485517320.0,9.42,9.42,9.42,9.42,106.0,0.0
1485517380.0,9.419,9.424,9.419,9.424,149.0,0.004999999999999005
1485517500.0,9.424,9.426,9.423,9.423,2542.0,0.0030000000000001137
1485517560.0,9.423,9.427,9.423,9.427,410.0,0.0039999999999995595
1485517680.0,9.426,9.426,9.426,9.426,887.0,0.0
1485517800.0,9.426,9.438,9.426,9.438,1340.0,0.012000000000000455
1485517860.0,9.439,9.447,9.439,9.439,9231.0,0.007999999999999119
1485518040.0,9.447,9.447,9.447,9.447,622.0,0.0
1485518100.0,9.444,9.444,9.443,9.443,1445.0,0.0010000000000012221
1485518160.0,9.438,9.438,9.438,9.438,200.0,0.0
1485518220.0,9.432,9.432,9.431,9.431,355.0,0.0010000000000012221
1485518280.0,9.431,9.431,9.431,9.431,66.0,0.0
1485518400.0,9.431,9.431,9.426,9.426,3429.0,0.004999999999999005
1485518460.0,9.423,9.423,9.423,9.423,84.0,0.0
1485518520.0,9.423,9.423,9.423,9.423,200.0,0.0
1485518640.0,9.427,9.427,9.421,9.421,352.0,0.006000000000000227
1485518760.0,9.418,9.425,9.418,9.425,2261.0,0.0070000000000014495
1485518820.0,9.425,9.426,9.42,9.426,2596.0,0.006000000000000227
1485518880.0,9.425,9.426,9.425,9.426,10548.0,0.0009999999999994458
1485518940.0,9.427,9.432,9.427,9.432,2898.0,0.005000000000000782
1485519060.0,9.432,9.432,9.432,9.432,74.0,0.0
1485519120.0,9.432,9.432,9.432,9.432,152.0,0.0
1485519240.0,9.441,9.445,9.441,9.445,4179.0,0.0039999999999995595
1485519300.0,9.436,9.436,9.436,9.436,23.0,0.0
1485519420.0,9.436,9.436,9.436,9.436,62.0,0.0
1485519480.0,9.435,9.435,9.433,9.433,727.0,0.002000000000000668
1485519600.0,9.437,9.438,9.437,9.438,2296.0,0.0010000000000012221
1485519840.0,9.43,9.433,9.43,9.433,1100.0,0.0030000000000001137
1485519960.0,9.432,9.437,9.432,9.437,593.0,0.004999999999999005
1485520200.0,9.431,9.431,9.428,9.428,1759.0,0.0029999999999983373
1485520260.0,9.427,9.427,9.427,9.427,193.0,0.0
1485520320.0,9.427,9.427,9.427,9.427,187.0,0.0
1485520380.0,9.426,9.426,9.426,9.426,178.0,0.0
1485520440.0,9.438,9.438,9.438,9.438,597.0,0.0
1485520560.0,9.432,9.432,9.432,9.432,100.0,0.0
1485520620.0,9.432,9.432,9.432,9.432,180.0,0.0
1485520980.0,9.426,9.426,9.426,9.426,150.0,0.0
1485521100.0,9.43,9.43,9.43,9.43,100.0,0.0
1485521520.0,9.425,9.427,9.424,9.427,6179.0,0.0030000000000001137
1485521640.0,9.427,9.427,9.427,9.427,200.0,0.0
1485521820.0,9.427,9.427,9.424,9.424,1719.0,0.0030000000000001137
1485521880.0,9.424,9.427,9.424,9.424,2588.0,0.0030000000000001137
1485521940.0,9.422,9.422,9.422,9.422,348.0,0.0
1485522000.0,9.427,9.427,9.427,9.427,1916.0,0.0
1485522060.0,9.421,9.421,9.421,9.421,353.0,0.0
1485522120.0,9.421,9.421,9.421,9.421,340.0,0.0
1485522180.0,9.426,9.426,9.426,9.426,568.0,0.0
1485522300.0,9.424,9.424,9.423,9.423,67.0,0.0009999999999994458
1485522360.0,9.423,9.428,9.419,9.428,5316.0,0.009000000000000341
1485522420.0,9.428,9.428,9.422,9.422,1359.0,0.006000000000000227
1485522480.0,9.422,9.429,9.422,9.429,1305.0,0.006999999999999673
1485522600.0,9.429,9.434,9.428,9.434,5251.0,0.005999999999998451
1485522660.0,9.441,9.443,9.435,9.435,1851.0,0.007999999999999119
1485522720.0,9.435,9.435,9.435,9.435,394.0,0.0
1485522780.0,9.435,9.435,9.43,9.43,1089.0,0.005000000000000782
1485522960.0,9.43,9.43,9.43,9.43,71.0,0.0
1485523080.0,9.43,9.43,9.427,9.427,1179.0,0.0030000000000001137
1485523140.0,9.426,9.426,9.426,9.426,317.0,0.0
1485523200.0,9.426,9.43,9.424,9.43,3615.0,0.006000000000000227
1485523260.0,9.427,9.427,9.423,9.423,2629.0,0.0039999999999995595
1485523320.0,9.421,9.427,9.42,9.427,7944.0,0.006999999999999673
1485523500.0,9.426,9.428,9.426,9.428,2903.0,0.002000000000000668
1485523620.0,9.433,9.441,9.433,9.435,3563.0,0.008000000000000895
1485523740.0,9.44,9.44,9.44,9.44,1959.0,0.0
1485523860.0,9.436,9.436,9.436,9.436,48.0,0.0
1485523920.0,9.444,9.458,9.444,9.458,2971.0,0.013999999999999346
1485523980.0,9.457,9.46,9.454,9.46,10145.0,0.006000000000000227
1485524040.0,9.463,9.466,9.463,9.464,5956.0,0.0030000000000001137
1485524100.0,9.462,9.462,9.461,9.461,1248.0,0.0009999999999994458
1485524160.0,9.46,9.46,9.454,9.454,1963.0,0.006000000000000227
1485524220.0,9.457,9.467,9.457,9.466,13083.0,0.009999999999999787
1485524280.0,9.472,9.472,9.469,9.469,236.0,0.0030000000000001137
1485524340.0,9.471,9.471,9.471,9.471,118.0,0.0
1485524400.0,9.471,9.471,9.466,9.466,907.0,0.005000000000000782
1485524520.0,9.465,9.465,9.463,9.463,1545.0,0.002000000000000668
1485524580.0,9.47,9.47,9.466,9.466,4304.0,0.004000000000001336
1485524640.0,9.468,9.468,9.468,9.468,309.0,0.0
1485524760.0,9.469,9.469,9.464,9.464,431.0,0.004999999999999005
1485525060.0,9.467,9.467,9.467,9.467,700.0,0.0
1485525120.0,9.464,9.464,9.464,9.464,340.0,0.0
1485525180.0,9.467,9.467,9.467,9.467,100.0,0.0
1485525240.0,9.469,9.469,9.469,9.469,200.0,0.0
1485525360.0,9.472,9.472,9.472,9.472,299.0,0.0
1485525420.0,9.474,9.474,9.465,9.465,3227.0,0.009000000000000341
1485525480.0,9.471,9.471,9.471,9.471,703.0,0.0
1485525600.0,9.46,9.46,9.46,9.46,984.0,0.0
1485525720.0,9.456,9.457,9.453,9.453,2356.0,0.004000000000001336
1485525780.0,9.458,9.458,9.458,9.458,818.0,0.0
1485525840.0,9.459,9.459,9.459,9.459,21.0,0.0
1485525960.0,9.459,9.462,9.459,9.462,1700.0,0.0030000000000001137
1485526080.0,9.461,9.461,9.461,9.461,26.0,0.0
1485526140.0,9.461,9.461,9.46,9.46,7218.0,0.0009999999999994458
1485526200.0,9.46,9.46,9.46,9.46,813.0,0.0
1485526260.0,9.457,9.457,9.457,9.457,922.0,0.0
1485526320.0,9.457,9.457,9.457,9.457,404.0,0.0
1485526500.0,9.456,9.457,9.456,9.457,3387.0,0.0010000000000012221
1485526620.0,9.454,9.454,9.454,9.454,54.0,0.0
1485526680.0,9.454,9.458,9.454,9.458,6398.0,0.0039999999999995595
1485526740.0,9.458,9.458,9.458,9.458,100.0,0.0
1485527040.0,9.457,9.457,9.457,9.457,124.0,0.0
1485527100.0,9.457,9.462,9.457,9.462,10128.0,0.004999999999999005
1485527160.0,9.467,9.467,9.467,9.467,627.0,0.0
1485527280.0,9.467,9.468,9.467,9.468,1361.0,0.0009999999999994458
1485527400.0,9.46,9.46,9.46,9.46,627.0,0.0
1485527460.0,9.457,9.458,9.455,9.457,4078.0,0.0030000000000001137
1485527580.0,9.46,9.46,9.45,9.45,85.0,0.010000000000001563
1485527700.0,9.456,9.457,9.45,9.45,2822.0,0.0070000000000014495
1485527760.0,9.459,9.459,9.453,9.453,861.0,0.006000000000000227
1485527880.0,9.459,9.46,9.459,9.46,2522.0,0.0010000000000012221
1485527940.0,9.457,9.461,9.457,9.46,3282.0,0.0039999999999995595
1485528060.0,9.453,9.459,9.453,9.457,2235.0,0.006000000000000227
1485528120.0,9.453,9.462,9.453,9.462,1071.0,0.009000000000000341
1485528360.0,9.462,9.465,9.462,9.465,120.0,0.0030000000000001137
1485528480.0,9.459,9.459,9.459,9.459,266.0,0.0
1485528540.0,9.458,9.459,9.453,9.453,2775.0,0.006000000000000227
1485528660.0,9.453,9.455,9.447,9.447,4528.0,0.008000000000000895
1485528720.0,9.447,9.447,9.447,9.447,168.0,0.0
1485528780.0,9.446,9.446,9.446,9.446,35.0,0.0
1485528840.0,9.446,9.446,9.446,9.446,63.0,0.0
1485528900.0,9.453,9.453,9.453,9.453,2269.0,0.0
1485529020.0,9.456,9.457,9.456,9.457,372.0,0.0010000000000012221
1485529080.0,9.456,9.463,9.456,9.463,1711.0,0.006999999999999673
1485529140.0,9.461,9.461,9.461,9.461,101.0,0.0
1485529200.0,9.469,9.469,9.469,9.469,700.0,0.0
1485529260.0,9.474,9.474,9.474,9.474,873.0,0.0
1485529320.0,9.476,9.476,9.476,9.476,316.0,0.0
1485529380.0,9.48,9.48,9.48,9.48,955.0,0.0
1485529500.0,9.48,9.48,9.48,9.48,389.0,0.0
1485529620.0,9.476,9.476,9.474,9.474,1984.0,0.002000000000000668
1485529740.0,9.474,9.474,9.474,9.474,1720.0,0.0
1485529800.0,9.477,9.477,9.477,9.477,282.0,0.0
1485529860.0,9.476,9.477,9.474,9.475,4049.0,0.0030000000000001137
1485530040.0,9.477,9.477,9.477,9.477,1188.0,0.0
1485530100.0,9.477,9.477,9.477,9.477,728.0,0.0
1485530160.0,9.475,9.475,9.471,9.471,1888.0,0.0039999999999995595
1485530220.0,9.471,9.471,9.471,9.471,441.0,0.0
1485530280.0,9.472,9.473,9.472,9.473,900.0,0.0010000000000012221
1485530340.0,9.475,9.475,9.475,9.475,200.0,0.0
1485530400.0,9.479,9.482,9.475,9.482,6227.0,0.006999999999999673
1485530580.0,9.483,9.483,9.483,9.483,316.0,0.0
1485530640.0,9.481,9.481,9.479,9.479,3016.0,0.002000000000000668
1485530700.0,9.479,9.479,9.478,9.478,1427.0,0.0009999999999994458
1485530760.0,9.48,9.484,9.48,9.484,3374.0,0.0039999999999995595
1485531060.0,9.483,9.483,9.483,9.483,1229.0,0.0
1485531120.0,9.48,9.48,9.48,9.48,1295.0,0.0
1485531180.0,9.48,9.483,9.48,9.483,3621.0,0.0030000000000001137
1485531300.0,9.484,9.484,9.482,9.482,1480.0,0.002000000000000668
1485531360.0,9.484,9.484,9.484,9.484,6587.0,0.0
1485531420.0,9.48,9.48,9.48,9.48,3209.0,0.0
1485531480.0,9.48,9.48,9.48,9.48,386.0,0.0
1485531540.0,9.48,9.48,9.48,9.48,676.0,0.0
1485531600.0,9.479,9.479,9.476,9.477,4130.0,0.0029999999999983373
1485531720.0,9.484,9.484,9.484,9.484,104.0,0.0
1485531780.0,9.477,9.477,9.477,9.477,12.0,0.0
1485531900.0,9.483,9.483,9.483,9.483,74.0,0.0
1485531960.0,9.477,9.478,9.474,9.474,3656.0,0.0039999999999995595
1485532020.0,9.474,9.474,9.474,9.474,1188.0,0.0
1485532080.0,9.478,9.478,9.478,9.478,10.0,0.0
1485532200.0,9.475,9.476,9.475,9.475,1216.0,0.0010000000000012221
1485532320.0,9.482,9.482,9.482,9.482,1053.0,0.0
1485532380.0,9.48,9.481,9.477,9.477,2363.0,0.0039999999999995595
1485532560.0,9.478,9.478,9.472,9.475,2150.0,0.006000000000000227
1485532620.0,9.476,9.476,9.471,9.471,1387.0,0.005000000000000782
1485532680.0,9.473,9.473,9.473,9.473,353.0,0.0
1485532740.0,9.471,9.471,9.471,9.471,34.0,0.0
1485532860.0,9.471,9.476,9.471,9.473,4917.0,0.005000000000000782
1485532980.0,9.471,9.471,9.471,9.471,1442.0,0.0
1485533040.0,9.475,9.475,9.475,9.475,5384.0,0.0
1485533100.0,9.477,9.477,9.474,9.475,1112.0,0.0030000000000001137
1485533220.0,9.478,9.479,9.476,9.477,2638.0,0.0029999999999983373
1485533280.0,9.475,9.48,9.475,9.48,2538.0,0.005000000000000782
1485533340.0,9.479,9.479,9.478,9.478,1150.0,0.0009999999999994458
1485533400.0,9.477,9.477,9.473,9.476,2298.0,0.0039999999999995595
1485533520.0,9.474,9.478,9.474,9.478,4115.0,0.0039999999999995595
1485533580.0,9.478,9.478,9.475,9.475,2118.0,0.0030000000000001137
1485533640.0,9.475,9.475,9.472,9.472,2749.0,0.0030000000000001137
1485533700.0,9.474,9.474,9.472,9.472,467.0,0.002000000000000668
1485533760.0,9.477,9.478,9.477,9.478,3000.0,0.0009999999999994458
1485533820.0,9.472,9.475,9.472,9.472,549.0,0.0030000000000001137
1485533880.0,9.474,9.474,9.474,9.474,408.0,0.0
1485534000.0,9.474,9.474,9.473,9.473,538.0,0.0009999999999994458
1485534060.0,9.473,9.475,9.473,9.475,1870.0,0.0019999999999988916
1485534120.0,9.473,9.477,9.473,9.477,211.0,0.0039999999999995595
1485534180.0,9.475,9.475,9.472,9.472,3135.0,0.0030000000000001137
1485534240.0,9.471,9.471,9.471,9.471,600.0,0.0
1485534360.0,9.475,9.476,9.475,9.476,1423.0,0.0010000000000012221
1485534480.0,9.474,9.474,9.472,9.472,889.0,0.002000000000000668
1485534540.0,9.475,9.475,9.472,9.472,1117.0,0.0030000000000001137
1485534600.0,9.471,9.476,9.471,9.476,1356.0,0.005000000000000782
1485534660.0,9.477,9.478,9.475,9.475,2222.0,0.0030000000000001137
1485534780.0,9.475,9.475,9.475,9.475,211.0,0.0
1485534840.0,9.473,9.473,9.47,9.47,1647.0,0.0030000000000001137
1485534900.0,9.474,9.474,9.474,9.474,1968.0,0.0
1485534960.0,9.473,9.473,9.473,9.473,1000.0,0.0
1485535080.0,9.468,9.468,9.467,9.467,3066.0,0.0009999999999994458
1485535140.0,9.466,9.469,9.466,9.469,1435.0,0.0030000000000001137
1485535200.0,9.469,9.469,9.469,9.469,881.0,0.0
1485535260.0,9.471,9.471,9.471,9.471,200.0,0.0
1485535320.0,9.471,9.471,9.471,9.471,672.0,0.0
1485535500.0,9.469,9.471,9.469,9.471,1576.0,0.002000000000000668
1485535560.0,9.47,9.47,9.47,9.47,379.0,0.0
1485535620.0,9.47,9.47,9.47,9.47,1189.0,0.0
1485535740.0,9.468,9.468,9.468,9.468,190.0,0.0
1485535800.0,9.47,9.47,9.465,9.465,4659.0,0.005000000000000782
1485535920.0,9.469,9.469,9.469,9.469,850.0,0.0
1485536100.0,9.464,9.467,9.464,9.467,585.0,0.0030000000000001137
1485536160.0,9.467,9.468,9.467,9.467,2444.0,0.0009999999999994458
1485536220.0,9.465,9.465,9.458,9.458,3043.0,0.006999999999999673
1485536280.0,9.459,9.459,9.45,9.45,3099.0,0.009000000000000341
1485536340.0,9.45,9.45,9.45,9.45,923.0,0.0
1485536460.0,9.45,9.45,9.45,9.45,1032.0,0.0
1485536520.0,9.453,9.453,9.45,9.451,750.0,0.0030000000000001137
1485536580.0,9.45,9.454,9.45,9.454,1528.0,0.004000000000001336
1485536640.0,9.453,9.453,9.453,9.453,1.0,0.0
1485536700.0,9.453,9.463,9.453,9.463,5344.0,0.009999999999999787
1485536820.0,9.462,9.462,9.462,9.462,5.0,0.0
1485536880.0,9.463,9.463,9.458,9.458,2856.0,0.004999999999999005
1485536940.0,9.456,9.458,9.456,9.458,1291.0,0.002000000000000668
1485537000.0,9.459,9.459,9.459,9.459,120.0,0.0
1485537060.0,9.459,9.459,9.459,9.459,141.0,0.0
1485537120.0,9.459,9.461,9.459,9.461,3818.0,0.002000000000000668
1485537180.0,9.46,9.46,9.457,9.457,1069.0,0.0030000000000001137
1485537240.0,9.459,9.459,9.459,9.459,5.0,0.0
1485537300.0,9.456,9.456,9.456,9.456,120.0,0.0
1485537360.0,9.456,9.456,9.449,9.449,3607.0,0.006999999999999673
1485537420.0,9.449,9.449,9.449,9.449,2475.0,0.0
1485537540.0,9.443,9.443,9.442,9.442,1041.0,0.0009999999999994458
1485537600.0,9.445,9.445,9.444,9.445,1987.0,0.0009999999999994458
1485537660.0,9.444,9.446,9.439,9.439,6617.0,0.006999999999999673
1485537720.0,9.439,9.439,9.439,9.439,858.0,0.0
1485537780.0,9.442,9.445,9.439,9.445,4257.0,0.006000000000000227
1485537840.0,9.446,9.446,9.441,9.441,2507.0,0.004999999999999005
1485537900.0,9.446,9.446,9.446,9.446,1171.0,0.0
1485537960.0,9.442,9.449,9.442,9.449,303.0,0.006999999999999673
1485538020.0,9.45,9.45,9.45,9.45,261.0,0.0
1485538080.0,9.453,9.455,9.453,9.455,671.0,0.002000000000000668
1485538140.0,9.455,9.458,9.455,9.458,756.0,0.0030000000000001137
1485538200.0,9.457,9.465,9.457,9.465,1667.0,0.007999999999999119
1485538560.0,9.442,9.442,9.44,9.44,11896.0,0.002000000000000668
1485538560.0,9.463,9.463,9.463,9.463,309085.0,0.0
1485766920.0,9.44,9.447,9.417,9.445,780.0,0.02999999999999936
1485767040.0,9.417,9.417,9.41,9.413,1083.0,0.006999999999999673
1485767100.0,9.429,9.429,9.425,9.425,536.0,0.0039999999999995595
1485767160.0,9.411,9.411,9.411,9.411,1184.0,0.0
1485767220.0,9.41,9.414,9.407,9.414,5048.0,0.006999999999999673
1485767280.0,9.407,9.41,9.406,9.41,5349.0,0.0039999999999995595
1485767340.0,9.406,9.406,9.406,9.406,647.0,0.0
1485767460.0,9.414,9.414,9.407,9.407,634.0,0.006999999999999673
1485767520.0,9.414,9.415,9.414,9.415,518.0,0.0009999999999994458
1485767580.0,9.409,9.409,9.402,9.402,3745.0,0.0070000000000014495
1485767640.0,9.402,9.402,9.402,9.402,467.0,0.0
1485767700.0,9.4,9.404,9.397,9.397,5738.0,0.006999999999999673
1485767760.0,9.397,9.397,9.392,9.392,2873.0,0.005000000000000782
1485767820.0,9.4,9.4,9.383,9.387,1527.0,0.017000000000001236
1485767880.0,9.389,9.389,9.388,9.388,1839.0,0.0009999999999994458
1485768000.0,9.392,9.41,9.392,9.41,8211.0,0.018000000000000682
1485768060.0,9.4,9.4,9.4,9.4,2570.0,0.0
1485768120.0,9.4,9.403,9.395,9.395,4682.0,0.008000000000000895
1485768180.0,9.394,9.397,9.394,9.397,1051.0,0.0030000000000001137
1485768300.0,9.391,9.391,9.39,9.39,1049.0,0.0009999999999994458
1485768360.0,9.388,9.388,9.386,9.386,3253.0,0.002000000000000668
1485768420.0,9.383,9.385,9.382,9.385,1990.0,0.0030000000000001137
1485768480.0,9.383,9.383,9.382,9.382,534.0,0.0009999999999994458
1485768540.0,9.388,9.389,9.388,9.389,2264.0,0.0009999999999994458
1485768600.0,9.385,9.385,9.385,9.385,700.0,0.0
1485768660.0,9.389,9.389,9.386,9.386,1015.0,0.0030000000000001137
1485768720.0,9.388,9.389,9.383,9.383,1270.0,0.006000000000000227
1485768780.0,9.38,9.38,9.375,9.375,3108.0,0.005000000000000782
1485768840.0,9.38,9.38,9.38,9.38,81.0,0.0
1485768900.0,9.373,9.373,9.373,9.373,947.0,0.0
1485768960.0,9.372,9.372,9.365,9.371,7622.0,0.006999999999999673
1485769020.0,9.365,9.365,9.363,9.363,1186.0,0.002000000000000668
1485769080.0,9.363,9.364,9.356,9.363,5355.0,0.008000000000000895
1485769200.0,9.359,9.359,9.358,9.358,1304.0,0.0009999999999994458
1485769260.0,9.365,9.367,9.365,9.367,14051.0,0.002000000000000668
1485769320.0,9.36,9.36,9.36,9.36,127.0,0.0
1485769380.0,9.36,9.363,9.358,9.363,2973.0,0.004999999999999005
1485769560.0,9.362,9.362,9.362,9.362,1951.0,0.0
1485769620.0,9.357,9.357,9.356,9.356,1212.0,0.0009999999999994458
1485769800.0,9.361,9.361,9.356,9.356,1890.0,0.005000000000000782
1485769920.0,9.359,9.359,9.346,9.348,3503.0,0.0129999999999999
1485769980.0,9.349,9.351,9.349,9.351,1206.0,0.002000000000000668
1485770100.0,9.351,9.351,9.351,9.351,200.0,0.0
1485770160.0,9.348,9.348,9.34,9.343,1482.0,0.008000000000000895
1485770220.0,9.344,9.344,9.344,9.344,148.0,0.0
1485770280.0,9.344,9.344,9.337,9.337,4593.0,0.006999999999999673
1485770340.0,9.34,9.341,9.336,9.336,1234.0,0.004999999999999005
1485770400.0,9.338,9.338,9.338,9.338,252.0,0.0
1485770460.0,9.338,9.338,9.331,9.331,3573.0,0.006999999999999673
1485770520.0,9.33,9.333,9.33,9.333,738.0,0.0030000000000001137
1485770580.0,9.33,9.33,9.328,9.328,813.0,0.002000000000000668
1485770640.0,9.327,9.327,9.326,9.326,229.0,0.0009999999999994458
1485770700.0,9.324,9.324,9.321,9.321,393.0,0.0030000000000001137
1485770760.0,9.324,9.325,9.324,9.325,3210.0,0.0009999999999994458
1485770820.0,9.324,9.326,9.324,9.324,1643.0,0.002000000000000668
1485770880.0,9.326,9.326,9.326,9.326,1286.0,0.0
1485770940.0,9.327,9.335,9.327,9.332,5255.0,0.008000000000000895
1485771000.0,9.333,9.333,9.328,9.328,1972.0,0.005000000000000782
1485771060.0,9.331,9.335,9.331,9.335,6939.0,0.004000000000001336
1485771120.0,9.332,9.332,9.331,9.331,856.0,0.0010000000000012221
1485771240.0,9.332,9.332,9.331,9.331,618.0,0.0010000000000012221
1485771300.0,9.331,9.334,9.33,9.33,335.0,0.0039999999999995595
1485771360.0,9.331,9.331,9.331,9.331,500.0,0.0
1485771420.0,9.336,9.336,9.332,9.332,1674.0,0.0039999999999995595
1485771480.0,9.333,9.333,9.333,9.333,1700.0,0.0
1485771600.0,9.335,9.335,9.335,9.335,100.0,0.0
1485771660.0,9.331,9.331,9.325,9.325,1820.0,0.006000000000000227
1485771780.0,9.324,9.324,9.324,9.324,613.0,0.0
1485771900.0,9.325,9.325,9.325,9.325,2712.0,0.0
1485771960.0,9.322,9.327,9.321,9.327,3358.0,0.006000000000000227
1485772020.0,9.323,9.323,9.323,9.323,910.0,0.0
1485772080.0,9.328,9.328,9.328,9.328,70.0,0.0
1485772200.0,9.327,9.335,9.327,9.335,3935.0,0.008000000000000895
1485772260.0,9.331,9.333,9.33,9.333,7671.0,0.0030000000000001137
1485772380.0,9.335,9.336,9.335,9.336,800.0,0.0009999999999994458
1485772440.0,9.337,9.341,9.336,9.341,15817.0,0.004999999999999005
1485772500.0,9.34,9.344,9.337,9.342,13204.0,0.006999999999999673
1485772740.0,9.342,9.343,9.34,9.343,2360.0,0.0030000000000001137
1485772800.0,9.343,9.343,9.338,9.338,1418.0,0.005000000000000782
1485772920.0,9.338,9.342,9.338,9.342,4566.0,0.004000000000001336
1485773040.0,9.338,9.34,9.338,9.338,261.0,0.002000000000000668
1485773100.0,9.34,9.34,9.336,9.336,2420.0,0.0039999999999995595
1485773160.0,9.335,9.335,9.332,9.335,3881.0,0.0030000000000001137
1485773220.0,9.333,9.336,9.331,9.335,7951.0,0.005000000000000782
1485773280.0,9.336,9.337,9.334,9.336,4244.0,0.0030000000000001137
1485773400.0,9.335,9.336,9.333,9.336,2941.0,0.0030000000000001137
1485773520.0,9.334,9.336,9.334,9.336,1884.0,0.002000000000000668
1485773580.0,9.337,9.337,9.337,9.337,387.0,0.0
1485773640.0,9.334,9.335,9.334,9.335,1111.0,0.0010000000000012221
1485773700.0,9.337,9.341,9.337,9.341,2500.0,0.0039999999999995595
1485773760.0,9.342,9.342,9.342,9.342,342.0,0.0
1485773880.0,9.341,9.341,9.341,9.341,32.0,0.0
1485774000.0,9.34,9.34,9.34,9.34,8843.0,0.0
1485774060.0,9.334,9.334,9.334,9.334,288.0,0.0
1485774120.0,9.33,9.33,9.328,9.328,939.0,0.002000000000000668
1485774180.0,9.328,9.328,9.328,9.328,6.0,0.0
1485774240.0,9.328,9.335,9.328,9.335,3218.0,0.0070000000000014495
1485774360.0,9.335,9.336,9.328,9.336,9802.0,0.008000000000000895
1485774420.0,9.33,9.33,9.33,9.33,448.0,0.0
1485774480.0,9.329,9.329,9.327,9.327,3220.0,0.002000000000000668
1485774540.0,9.327,9.331,9.323,9.323,3878.0,0.007999999999999119
1485774600.0,9.322,9.322,9.321,9.321,597.0,0.0009999999999994458
1485774660.0,9.32,9.32,9.32,9.32,2971.0,0.0
1485774780.0,9.32,9.32,9.32,9.32,1450.0,0.0
1485774840.0,9.322,9.322,9.322,9.322,757.0,0.0
1485774900.0,9.323,9.323,9.323,9.323,1100.0,0.0
1485774960.0,9.32,9.32,9.316,9.319,1216.0,0.0039999999999995595
1485775020.0,9.315,9.321,9.315,9.321,1920.0,0.006000000000000227
1485775080.0,9.322,9.322,9.32,9.32,1613.0,0.0019999999999988916
1485775140.0,9.32,9.32,9.32,9.32,3500.0,0.0
1485775200.0,9.322,9.323,9.321,9.323,2944.0,0.002000000000000668
1485775320.0,9.321,9.321,9.32,9.32,5194.0,0.0009999999999994458
1485775380.0,9.32,9.321,9.32,9.321,1400.0,0.0009999999999994458
1485775440.0,9.32,9.32,9.319,9.319,2263.0,0.0009999999999994458
1485775560.0,9.323,9.324,9.323,9.324,207.0,0.0009999999999994458
1485775740.0,9.324,9.327,9.324,9.327,1837.0,0.0030000000000001137
1485775860.0,9.325,9.332,9.324,9.324,7815.0,0.008000000000000895
1485775980.0,9.322,9.322,9.317,9.317,1098.0,0.004999999999999005
1485776040.0,9.317,9.317,9.317,9.317,941.0,0.0
1485776400.0,9.32,9.324,9.32,9.324,2690.0,0.0039999999999995595
1485776460.0,9.325,9.327,9.325,9.327,3948.0,0.002000000000000668
